	OG	TSG
GABRG3	-inf	0.0
MBD2	-inf	0.0
SRPR	-inf	0.0
CCND1	-inf	0.0
RGS7BP	-inf	0.0
FGF10	-inf	0.0
BHMT2	-inf	0.0
WWC2	-inf	0.0
DHX15	-inf	0.0
KRTAP2-4	-inf	0.0
SYNPO2_ENST00000307142	-inf	0.0
PIM2_ENST00000376509	-inf	0.0
ALDH3A2	-inf	0.0
C8orf22	-inf	0.0
KCNIP1_ENST00000377360	-inf	0.0
GSX2	-inf	0.0
SMARCD2	-inf	0.0
FAM104B_ENST00000425133	-inf	0.0
RAB22A	-inf	0.0
NEIL1	-inf	0.0
XRN2	-inf	0.0
RPUSD4	-inf	0.0
GLUL	-inf	0.0
CAMTA2_ENST00000381311	-inf	0.0
STK32C	-inf	0.0
HCK_ENST00000375852	-inf	0.0
SUZ12	-inf	0.0
JAM2	-inf	0.0
CCDC18	-inf	0.0
ZSCAN20	-inf	0.0
TMPRSS6	-inf	0.0
ATG4A	-inf	0.0
R3HDM1	-inf	0.0
INTS12	-inf	0.0
ZMYM3	-inf	0.0
LUC7L2	-inf	0.0
SEC63	-inf	0.0
SMAD2_ENST00000591214	-inf	0.0
IL20RA	-inf	0.0
DDX39B	-inf	0.0
RNPEP_ENST00000447312	-inf	0.0
JMJD1C	-inf	0.0
CAPNS1	-inf	0.0
TNFSF18_ENST00000404377	-inf	0.0
FSTL4	-inf	0.0
CRSP3	-inf	0.0
HDGFL1	-inf	0.0
TTC35	-inf	0.0
WAC	-inf	0.0
NHS_ENST00000398097	-inf	0.0
MCM7_ENST00000303887	-inf	0.0
ANKRD5	-inf	0.0
HLCS	-inf	0.0
SLC28A1_ENST00000338602	-inf	0.0
SLC16A2	-inf	0.0
EPB41L3	-inf	0.0
MYO3A	-inf	0.0
CRTAM	-inf	0.0
THSD7B_ENST00000413152	-inf	0.0
PARP14	-inf	0.0
IQCB1	-inf	0.0
DEPDC1	-inf	0.0
BRCC3	-inf	0.0
WWP1	-inf	0.0
FAM190A_ENST00000432775	-inf	0.0
LDB3_ENST00000372056	-inf	0.0
TSSC1	-inf	0.0
NUP210L	-inf	0.0
POLN	-inf	0.0
ARMC3_ENST00000409049	-inf	0.0
PLEKHA6	-inf	0.0
STX7_ENST00000367937	-inf	0.0
EFHA1	-inf	0.0
MITF_ENST00000314589	-inf	0.0
GRM1	-inf	0.0
KIAA1598	-inf	0.0
EPS8L2	-inf	0.0
ZCCHC4	-inf	0.0
DDX4_ENST00000505374	-inf	0.0
TMEM232_ENST00000455884	-inf	0.0
ARHGAP28	-inf	0.0
CDK8	-inf	0.0
SLC25A5	-inf	0.0
NONO	-inf	0.0
SH3GL3_ENST00000427482	-inf	0.0
CRCP_ENST00000431089	-inf	0.0
ECD	-inf	0.0
SEMA3G	-inf	0.0
ELMO1	-inf	0.0
